Java HotSpot(TM) 64-Bit Server VM (25.111-b14) for windows-amd64 JRE (1.8.0_111-b14), built on Sep 22 2016 19:24:05 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16642228k(9220620k free), swap 20705460k(9769332k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
2.515: [GC (Allocation Failure) 2.515: [DefNew: 960K->63K(960K), 0.0006525 secs] 173372K->172623K(524224K), 0.0006785 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.518: [GC (Allocation Failure) 2.518: [DefNew: 959K->63K(960K), 0.0005848 secs] 173597K->172843K(524224K), 0.0006108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.522: [GC (Allocation Failure) 2.522: [DefNew: 959K->64K(960K), 0.0011168 secs] 173792K->173117K(524224K), 0.0012192 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.527: [GC (Allocation Failure) 2.527: [DefNew: 960K->64K(960K), 0.0007601 secs] 174088K->173340K(524224K), 0.0007879 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.529: [GC (Allocation Failure) 2.529: [DefNew: 960K->64K(960K), 0.0006187 secs] 174310K->173566K(524224K), 0.0006446 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.533: [GC (Allocation Failure) 2.533: [DefNew: 960K->63K(960K), 0.0005783 secs] 174538K->173786K(524224K), 0.0006057 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.537: [GC (Allocation Failure) 2.537: [DefNew: 959K->63K(960K), 0.0005621 secs] 174758K->174009K(524224K), 0.0005876 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.539: [GC (Allocation Failure) 2.539: [DefNew: 959K->63K(960K), 0.0005811 secs] 174984K->174226K(524224K), 0.0006061 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.543: [GC (Allocation Failure) 2.543: [DefNew: 959K->63K(960K), 0.0006210 secs] 175200K->174451K(524224K), 0.0006474 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.547: [GC (Allocation Failure) 2.547: [DefNew: 959K->64K(960K), 0.0008278 secs] 175415K->174694K(524224K), 0.0008719 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.549: [GC (Allocation Failure) 2.549: [DefNew: 960K->63K(960K), 0.0006442 secs] 175667K->174919K(524224K), 0.0006697 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.553: [GC (Allocation Failure) 2.553: [DefNew: 959K->63K(960K), 0.0005899 secs] 175889K->175144K(524224K), 0.0006187 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.557: [GC (Allocation Failure) 2.557: [DefNew: 959K->63K(960K), 0.0006034 secs] 176116K->175363K(524224K), 0.0006312 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.561: [GC (Allocation Failure) 2.561: [DefNew: 959K->64K(960K), 0.0006502 secs] 176332K->175589K(524224K), 0.0006785 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.563: [GC (Allocation Failure) 2.563: [DefNew: 960K->63K(960K), 0.0006892 secs] 176554K->175817K(524224K), 0.0007188 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.567: [GC (Allocation Failure) 2.567: [DefNew: 959K->63K(960K), 0.0012786 secs] 176786K->176070K(524224K), 0.0013505 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.571: [GC (Allocation Failure) 2.571: [DefNew: 959K->64K(960K), 0.0008060 secs] 177036K->176298K(524224K), 0.0008557 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.573: [GC (Allocation Failure) 2.573: [DefNew: 960K->64K(960K), 0.0008037 secs] 177263K->176531K(524224K), 0.0008473 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.577: [GC (Allocation Failure) 2.577: [DefNew: 960K->64K(960K), 0.0008032 secs] 177497K->176769K(524224K), 0.0008529 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.582: [GC (Allocation Failure) 2.582: [DefNew: 960K->63K(960K), 0.0007369 secs] 177737K->177017K(524224K), 0.0007648 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.584: [GC (Allocation Failure) 2.584: [DefNew: 959K->63K(960K), 0.0006038 secs] 177994K->177234K(524224K), 0.0006298 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.588: [GC (Allocation Failure) 2.588: [DefNew: 959K->63K(960K), 0.0006330 secs] 178204K->177459K(524224K), 0.0006609 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.592: [GC (Allocation Failure) 2.592: [DefNew: 959K->64K(960K), 0.0013918 secs] 178421K->177700K(524224K), 0.0014901 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.596: [GC (Allocation Failure) 2.596: [DefNew: 960K->63K(960K), 0.0008306 secs] 178661K->177944K(524224K), 0.0008756 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.600: [GC (Allocation Failure) 2.600: [DefNew: 959K->64K(960K), 0.0008162 secs] 178912K->178168K(524224K), 0.0008621 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.604: [GC (Allocation Failure) 2.604: [DefNew: 960K->63K(960K), 0.0008297 secs] 179133K->178410K(524224K), 0.0008788 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.607: [GC (Allocation Failure) 2.607: [DefNew: 959K->64K(960K), 0.0007634 secs] 179377K->178643K(524224K), 0.0008051 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.610: [GC (Allocation Failure) 2.610: [DefNew: 960K->63K(960K), 0.0008937 secs] 179615K->178866K(524224K), 0.0009373 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.614: [GC (Allocation Failure) 2.614: [DefNew: 959K->64K(960K), 0.0008895 secs] 179812K->179129K(524224K), 0.0009331 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.618: [GC (Allocation Failure) 2.618: [DefNew: 960K->63K(960K), 0.0008506 secs] 180092K->179362K(524224K), 0.0008974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.620: [GC (Allocation Failure) 2.620: [DefNew: 959K->63K(960K), 0.0007949 secs] 180328K->179592K(524224K), 0.0008399 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.623: [GC (Allocation Failure) 2.623: [DefNew: 959K->64K(960K), 0.0008199 secs] 180558K->179818K(524224K), 0.0008663 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.627: [GC (Allocation Failure) 2.627: [DefNew: 960K->63K(960K), 0.0006785 secs] 180788K->180046K(524224K), 0.0007068 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.631: [GC (Allocation Failure) 2.631: [DefNew: 959K->63K(960K), 0.0006094 secs] 181018K->180265K(524224K), 0.0006354 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.634: [GC (Allocation Failure) 2.634: [DefNew: 959K->63K(960K), 0.0005950 secs] 181237K->180487K(524224K), 0.0006224 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.639: [GC (Allocation Failure) 2.639: [DefNew: 959K->63K(960K), 0.0008111 secs] 181440K->180744K(524224K), 0.0008570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.643: [GC (Allocation Failure) 2.643: [DefNew: 959K->63K(960K), 0.0007281 secs] 181716K->180967K(524224K), 0.0007569 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.646: [GC (Allocation Failure) 2.646: [DefNew: 959K->64K(960K), 0.0008028 secs] 181932K->181200K(524224K), 0.0008487 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.649: [GC (Allocation Failure) 2.649: [DefNew: 960K->64K(960K), 0.0008301 secs] 182169K->181425K(524224K), 0.0008793 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.652: [GC (Allocation Failure) 2.652: [DefNew: 960K->63K(960K), 0.0007995 secs] 182393K->181652K(524224K), 0.0008468 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.654: [GC (Allocation Failure) 2.654: [DefNew: 959K->63K(960K), 0.0007661 secs] 182621K->181878K(524224K), 0.0008121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.658: [GC (Allocation Failure) 2.658: [DefNew: 959K->63K(960K), 0.0011914 secs] 182819K->182166K(524224K), 0.0012754 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.661: [GC (Allocation Failure) 2.661: [DefNew: 959K->63K(960K), 0.0008116 secs] 183129K->182403K(524224K), 0.0008482 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.665: [GC (Allocation Failure) 2.665: [DefNew: 959K->64K(960K), 0.0006576 secs] 183376K->182655K(524224K), 0.0006850 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.667: [GC (Allocation Failure) 2.667: [DefNew: 960K->63K(960K), 0.0008148 secs] 183625K->182881K(524224K), 0.0008603 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.672: [GC (Allocation Failure) 2.672: [DefNew: 959K->63K(960K), 0.0008227 secs] 183846K->183111K(524224K), 0.0008719 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.676: [GC (Allocation Failure) 2.676: [DefNew: 959K->64K(960K), 0.0007151 secs] 184079K->183341K(524224K), 0.0007485 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.678: [GC (Allocation Failure) 2.678: [DefNew: 960K->63K(960K), 0.0007411 secs] 184308K->183570K(524224K), 0.0007685 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.683: [GC (Allocation Failure) 2.684: [DefNew: 959K->63K(960K), 0.0008487 secs] 184523K->183829K(524224K), 0.0008895 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.688: [GC (Allocation Failure) 2.688: [DefNew: 959K->64K(960K), 0.0007059 secs] 184798K->184048K(524224K), 0.0007318 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.690: [GC (Allocation Failure) 2.690: [DefNew: 960K->63K(960K), 0.0006502 secs] 185015K->184276K(524224K), 0.0006776 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.694: [GC (Allocation Failure) 2.694: [DefNew: 959K->63K(960K), 0.0007634 secs] 185246K->184504K(524224K), 0.0008107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.697: [GC (Allocation Failure) 2.697: [DefNew: 959K->63K(960K), 0.0007791 secs] 185472K->184734K(524224K), 0.0008255 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.700: [GC (Allocation Failure) 2.700: [DefNew: 959K->63K(960K), 0.0010885 secs] 185702K->184964K(524224K), 0.0011854 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.703: [GC (Allocation Failure) 2.703: [DefNew: 959K->63K(960K), 0.0009679 secs] 185909K->185278K(524224K), 0.0010198 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.707: [GC (Allocation Failure) 2.707: [DefNew: 959K->64K(960K), 0.0008872 secs] 186243K->185512K(524224K), 0.0009173 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.712: [GC (Allocation Failure) 2.712: [DefNew: 960K->63K(960K), 0.0006864 secs] 186485K->185734K(524224K), 0.0007123 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.714: [GC (Allocation Failure) 2.714: [DefNew: 959K->63K(960K), 0.0006061 secs] 186704K->185960K(524224K), 0.0006312 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.718: [GC (Allocation Failure) 2.718: [DefNew: 959K->64K(960K), 0.0007847 secs] 186932K->186184K(524224K), 0.0008311 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.721: [GC (Allocation Failure) 2.721: [DefNew: 960K->63K(960K), 0.0007787 secs] 187154K->186410K(524224K), 0.0008116 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.724: [GC (Allocation Failure) 2.724: [DefNew: 959K->64K(960K), 0.0009966 secs] 187341K->186743K(524224K), 0.0010439 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.729: [GC (Allocation Failure) 2.729: [DefNew: 960K->64K(960K), 0.0041220 secs] 187699K->187169K(524224K), 0.0042393 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.737: [GC (Allocation Failure) 2.737: [DefNew: 960K->63K(960K), 0.0016575 secs] 188104K->187879K(524224K), 0.0016849 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.741: [GC (Allocation Failure) 2.741: [DefNew: 959K->64K(960K), 0.0012907 secs] 188848K->188110K(524224K), 0.0013319 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.745: [GC (Allocation Failure) 2.745: [DefNew: 960K->63K(960K), 0.0010226 secs] 189061K->188422K(524224K), 0.0010764 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.749: [GC (Allocation Failure) 2.749: [DefNew: 959K->63K(960K), 0.0008172 secs] 189386K->188658K(524224K), 0.0008612 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.751: [GC (Allocation Failure) 2.751: [DefNew: 959K->63K(960K), 0.0006419 secs] 189627K->188887K(524224K), 0.0006692 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.755: [GC (Allocation Failure) 2.755: [DefNew: 959K->63K(960K), 0.0005959 secs] 189862K->189103K(524224K), 0.0006219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.759: [GC (Allocation Failure) 2.759: [DefNew: 959K->63K(960K), 0.0007940 secs] 190064K->189337K(524224K), 0.0008413 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.761: [GC (Allocation Failure) 2.761: [DefNew: 959K->63K(960K), 0.0008019 secs] 190306K->189566K(524224K), 0.0008464 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.764: [GC (Allocation Failure) 2.765: [DefNew: 959K->64K(960K), 0.0008339 secs] 190533K->189796K(524224K), 0.0008839 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.768: [GC (Allocation Failure) 2.768: [DefNew: 960K->64K(960K), 0.0012503 secs] 190757K->190032K(524224K), 0.0013190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.772: [GC (Allocation Failure) 2.772: [DefNew: 960K->63K(960K), 0.0007870 secs] 190997K->190272K(524224K), 0.0008167 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.774: [GC (Allocation Failure) 2.774: [DefNew: 959K->63K(960K), 0.0007875 secs] 191238K->190504K(524224K), 0.0008288 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.778: [GC (Allocation Failure) 2.778: [DefNew: 959K->63K(960K), 0.0008042 secs] 191470K->190737K(524224K), 0.0008524 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.783: [GC (Allocation Failure) 2.783: [DefNew: 959K->64K(960K), 0.0007587 secs] 191700K->190980K(524224K), 0.0007898 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.786: [GC (Allocation Failure) 2.786: [DefNew: 960K->64K(960K), 0.0007277 secs] 191948K->191209K(524224K), 0.0007546 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.788: [GC (Allocation Failure) 2.788: [DefNew: 960K->63K(960K), 0.0005635 secs] 192185K->191426K(524224K), 0.0005890 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.792: [GC (Allocation Failure) 2.792: [DefNew: 959K->63K(960K), 0.0009619 secs] 192380K->191716K(524224K), 0.0010231 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.794: [GC (Allocation Failure) 2.794: [DefNew: 959K->63K(960K), 0.0009368 secs] 192679K->191954K(524224K), 0.0009855 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.798: [GC (Allocation Failure) 2.798: [DefNew: 959K->63K(960K), 0.0006850 secs] 192925K->192180K(524224K), 0.0007110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.802: [GC (Allocation Failure) 2.802: [DefNew: 959K->63K(960K), 0.0005959 secs] 193151K->192397K(524224K), 0.0006210 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.805: [GC (Allocation Failure) 2.805: [DefNew: 959K->64K(960K), 0.0045496 secs] 193345K->192947K(524224K), 0.0046929 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.811: [GC (Allocation Failure) 2.811: [DefNew: 960K->64K(960K), 0.0079940 secs] 193878K->193695K(524224K), 0.0081396 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2.822: [GC (Allocation Failure) 2.822: [DefNew: 960K->63K(960K), 0.0040441 secs] 194612K->194251K(524224K), 0.0041206 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.828: [GC (Allocation Failure) 2.828: [DefNew: 959K->63K(960K), 0.0012165 secs] 195181K->194565K(524224K), 0.0012434 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.832: [GC (Allocation Failure) 2.832: [DefNew: 959K->63K(960K), 0.0012614 secs] 195536K->194804K(524224K), 0.0013319 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.836: [GC (Allocation Failure) 2.836: [DefNew: 959K->63K(960K), 0.0008839 secs] 195756K->195067K(524224K), 0.0009132 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.838: [GC (Allocation Failure) 2.838: [DefNew: 959K->64K(960K), 0.0008538 secs] 196033K->195293K(524224K), 0.0009002 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.842: [GC (Allocation Failure) 2.842: [DefNew: 960K->64K(960K), 0.0008250 secs] 196255K->195533K(524224K), 0.0008696 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.845: [GC (Allocation Failure) 2.845: [DefNew: 960K->64K(960K), 0.0008561 secs] 196494K->195774K(524224K), 0.0009034 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.847: [GC (Allocation Failure) 2.847: [DefNew: 960K->64K(960K), 0.0008380 secs] 196741K->196002K(524224K), 0.0008872 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.852: [GC (Allocation Failure) 2.852: [DefNew: 960K->63K(960K), 0.0006970 secs] 196969K->196236K(524224K), 0.0007239 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.856: [GC (Allocation Failure) 2.856: [DefNew: 959K->64K(960K), 0.0007147 secs] 197205K->196457K(524224K), 0.0007578 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.861: [GC (Allocation Failure) 2.861: [DefNew: 960K->64K(960K), 0.0009363 secs] 197401K->196784K(524224K), 0.0009827 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.863: [GC (Allocation Failure) 2.863: [DefNew: 960K->64K(960K), 0.0007652 secs] 197751K->197014K(524224K), 0.0007926 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.867: [GC (Allocation Failure) 2.867: [DefNew: 960K->63K(960K), 0.0006544 secs] 197981K->197239K(524224K), 0.0006794 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.870: [GC (Allocation Failure) 2.870: [DefNew: 959K->63K(960K), 0.0006048 secs] 198211K->197456K(524224K), 0.0006284 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.872: [GC (Allocation Failure) 2.872: [DefNew: 959K->63K(960K), 0.0005755 secs] 198431K->197676K(524224K), 0.0006006 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.876: [GC (Allocation Failure) 2.876: [DefNew: 959K->64K(960K), 0.0006298 secs] 198649K->197898K(524224K), 0.0006590 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.880: [GC (Allocation Failure) 2.880: [DefNew: 960K->63K(960K), 0.0009614 secs] 198869K->198123K(524224K), 0.0010124 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.883: [GC (Allocation Failure) 2.883: [DefNew: 959K->63K(960K), 0.0008570 secs] 199082K->198368K(524224K), 0.0009016 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.887: [GC (Allocation Failure) 2.887: [DefNew: 959K->63K(960K), 0.0008575 secs] 199333K->198603K(524224K), 0.0009034 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.891: [GC (Allocation Failure) 2.891: [DefNew: 959K->64K(960K), 0.0008134 secs] 199555K->198851K(524224K), 0.0008538 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.896: [GC (Allocation Failure) 2.896: [DefNew: 960K->64K(960K), 0.0006748 secs] 199824K->199090K(524224K), 0.0007012 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.898: [GC (Allocation Failure) 2.898: [DefNew: 960K->63K(960K), 0.0006483 secs] 200058K->199318K(524224K), 0.0006790 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.902: [GC (Allocation Failure) 2.902: [DefNew: 959K->64K(960K), 0.0012754 secs] 200257K->199602K(524224K), 0.0013918 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.907: [GC (Allocation Failure) 2.907: [DefNew: 960K->63K(960K), 0.0008761 secs] 200563K->199868K(524224K), 0.0009108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.909: [GC (Allocation Failure) 2.909: [DefNew: 959K->63K(960K), 0.0039216 secs] 200824K->200336K(524224K), 0.0040408 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.917: [GC (Allocation Failure) 2.917: [DefNew: 959K->63K(960K), 0.0068448 secs] 201258K->201108K(524224K), 0.0069936 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2.926: [GC (Allocation Failure) 2.926: [DefNew: 959K->63K(960K), 0.0052137 secs] 202052K->201817K(524224K), 0.0053306 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2.935: [GC (Allocation Failure) 2.935: [DefNew: 959K->64K(960K), 0.0026235 secs] 202722K->202220K(524224K), 0.0026926 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.941: [GC (Allocation Failure) 2.941: [DefNew: 960K->63K(960K), 0.0010950 secs] 203145K->202501K(524224K), 0.0011256 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.943: [GC (Allocation Failure) 2.943: [DefNew: 959K->63K(960K), 0.0008417 secs] 203471K->202727K(524224K), 0.0008802 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.947: [GC (Allocation Failure) 2.947: [DefNew: 959K->63K(960K), 0.0008176 secs] 203685K->202973K(524224K), 0.0008589 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.951: [GC (Allocation Failure) 2.951: [DefNew: 959K->64K(960K), 0.0007402 secs] 203937K->203208K(524224K), 0.0007666 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.953: [GC (Allocation Failure) 2.953: [DefNew: 960K->63K(960K), 0.0006701 secs] 204177K->203439K(524224K), 0.0006957 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.957: [GC (Allocation Failure) 2.957: [DefNew: 959K->63K(960K), 0.0008366 secs] 204404K->203666K(524224K), 0.0008798 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.962: [GC (Allocation Failure) 2.962: [DefNew: 959K->63K(960K), 0.0009229 secs] 204629K->203904K(524224K), 0.0009827 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.966: [GC (Allocation Failure) 2.966: [DefNew: 959K->64K(960K), 0.0008172 secs] 204869K->204140K(524224K), 0.0008682 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.969: [GC (Allocation Failure) 2.970: [DefNew: 960K->63K(960K), 0.0010926 secs] 205094K->204388K(524224K), 0.0011599 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.973: [GC (Allocation Failure) 2.973: [DefNew: 959K->63K(960K), 0.0008575 secs] 205344K->204641K(524224K), 0.0008886 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.977: [GC (Allocation Failure) 2.977: [DefNew: 959K->64K(960K), 0.0008172 secs] 205595K->204889K(524224K), 0.0008496 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.978: [GC (Allocation Failure) 2.978: [DefNew: 960K->63K(960K), 0.0007295 secs] 205858K->205115K(524224K), 0.0007555 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.982: [GC (Allocation Failure) 2.982: [DefNew: 959K->64K(960K), 0.0007810 secs] 206080K->205352K(524224K), 0.0008223 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.986: [GC (Allocation Failure) 2.986: [DefNew: 960K->63K(960K), 0.0006544 secs] 206322K->205579K(524224K), 0.0006803 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.988: [GC (Allocation Failure) 2.988: [DefNew: 959K->63K(960K), 0.0008121 secs] 206548K->205810K(524224K), 0.0008589 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.992: [GC (Allocation Failure) 2.992: [DefNew: 959K->63K(960K), 0.0011103 secs] 206770K->206058K(524224K), 0.0011752 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.995: [GC (Allocation Failure) 2.995: [DefNew: 959K->63K(960K), 0.0010922 secs] 206988K->206425K(524224K), 0.0011358 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.998: [GC (Allocation Failure) 2.998: [DefNew: 959K->63K(960K), 0.0009085 secs] 207395K->206653K(524224K), 0.0009354 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.003: [GC (Allocation Failure) 3.003: [DefNew: 959K->63K(960K), 0.0006785 secs] 207615K->206900K(524224K), 0.0007054 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.006: [GC (Allocation Failure) 3.006: [DefNew: 959K->63K(960K), 0.0008710 secs] 207863K->207141K(524224K), 0.0009141 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.009: [GC (Allocation Failure) 3.009: [DefNew: 959K->63K(960K), 0.0008362 secs] 208107K->207376K(524224K), 0.0008821 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.013: [GC (Allocation Failure) 3.014: [DefNew: 959K->63K(960K), 0.0014270 secs] 208310K->207793K(524224K), 0.0014836 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.017: [GC (Allocation Failure) 3.017: [DefNew: 959K->64K(960K), 0.0009864 secs] 208757K->208026K(524224K), 0.0010133 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.019: [GC (Allocation Failure) 3.019: [DefNew: 960K->64K(960K), 0.0006558 secs] 208997K->208248K(524224K), 0.0006817 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.023: [GC (Allocation Failure) 3.023: [DefNew: 960K->64K(960K), 0.0006210 secs] 209212K->208477K(524224K), 0.0006470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.027: [GC (Allocation Failure) 3.027: [DefNew: 960K->64K(960K), 0.0006952 secs] 209439K->208710K(524224K), 0.0007212 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.031: [GC (Allocation Failure) 3.031: [DefNew: 960K->63K(960K), 0.0006507 secs] 209679K->208933K(524224K), 0.0006766 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
